사업장명,좌표정보(Y),좌표정보(X),위생업태명
노브랜드버거 연세대학교 SK국제학사점,451381.5855,194584.9592,기타 휴게음식점
컴포즈커피 북아현점,450665.925,196030.3613,커피숍
메가엠지씨커피 홍제역점,453992.9073,195107.5738,커피숍
카페 이엘(Cafe EL),452661.6222,193306.7123,커피숍
탐앤탐스 홍제역점,454477.7122,194976.3839,커피숍
새라울,452001.2876,193936.5656,커피숍
헨쇼(henshaw),452892.0447,191721.0805,커피숍
래인,453475.4566,194530.3509,커피숍
모던,454537.1283,194997.0342,커피숍
스타벅스커피 연세백양로점,451381.5855,194584.9592,커피숍
파스쿠찌 연세우리라운지점,451381.5855,194584.9592,커피숍
카페보리스(Cafe Boris),451964.1502,183468.2225,커피숍
돌체테이블,451358.7259,185766.2988,커피숍
공차 홍제역점,454044.0163,195096.7701,커피숍
메가엠지씨커피 명지전문대점,453642.4846,193201.0902,커피숍
브라운체리,452434.1195,192796.2546,커피숍
밀라노,451197.976,197144.0154,커피숍
툰앤존 명지대점,453226.2892,193279.2149,커피숍
카페 프라터(CAFE PRATER),451698.3517,196259.4809,커피숍
카페(CAFE)북아현,451065.345,195992.7506,커피숍
디저트39가재울뉴타운점,452143.4915,192482.4165,커피숍
에버라인뮤직카페,450740.9445,194815.2687,커피숍
수유커피집,459352.523,201436.5743,커피숍
태무든 TAEMOODEN,454746.2977,195169.0705,커피숍
에이제이리테일(주) 북카페,                    ,                    ,커피숍
카페바람,450633.4172,194607.6423,커피숍
파스쿠찌 서대문역점,451285.8258,196947.2497,커피숍
메가엠지씨커피 연세대공학원점,451381.5855,194584.9592,커피숍
카페겸,453534.9989,192088.9408,커피숍
까루나(Karuna),453568.1644,194312.901,커피숍
오커피랩(충무로점),451096.008,199055.7048,커피숍
홍제폭포 복합문화센터 카페,453218.662,194366.9127,커피숍
카페 제이미쉬,452295.3328,191836.2755,커피숍
오름카페,453022.5282,194454.0024,커피숍
백억커피(가재울점),451951.8433,192459.0118,커피숍
썸띵크,452979.2621,193190.8144,커피숍
공차 아현역점,450665.925,196030.3613,커피숍
카페게이트 홍제역점,453946.7861,195027.1051,커피숍
커피에반하다(방학역점),462884.624,203885.5117,커피숍
리브릭(Libreak),448551.6334,205380.5094,커피숍
요리하는여자,450918.4228,185327.0138,커피숍
스토어36.5카페,461374.2015,205449.1088,커피숍
제이제이베이커리,464715.9593,203684.7315,커피숍
은이네커피,449259.7505,211783.7395,커피숍
맘스터치 구로항동점,441975.3569,184307.008,패스트푸드
메가엠지씨커피 상계보람점,462462.5784,205804.7433,커피숍
노브랜드버거 창동역점,461241.9194,204380.8427,패스트푸드
헤더케이크,441801.364,204514.8921,커피숍
커피복음,447255.0705,188584.3454,커피숍
카페노아 24,462305.969,206863.5741,커피숍
아람커피,451485.8096,214075.1404,커피숍
루나,442139.5145,189662.9592,커피숍
for here or to go(포히어오어투고),444796.9308,206900.8455,커피숍
식빵이 주인공,453103.3782,192485.9661,커피숍
헤게(hege),445753.0277,210183.9936,커피숍
뉴스뮤지엄 연희점,451630.1533,193524.7735,커피숍
점보화이트 커피&티(Coffee&Tea),450620.4637,194955.4064,커피숍
아나이스플라워카페,447990.5067,211820.6656,커피숍
공간21s(GONGKHAN21s),447197.6235,204232.4642,커피숍
아망(Amang),458276.8567,204713.2971,커피숍
Whale in coffee(웨일 인 커피),441258.1243,197000.5293,커피숍
설빙 명지대점,452984.6525,192922.7951,커피숍
잼잼커피,447307.8938,198083.3105,커피숍
티타임 오후,462676.6109,207001.6611,커피숍
북트리(Book Tree),455940.2605,196946.3227,커피숍
포스트커피(ffost coffee),451486.7541,206913.5801,커피숍
노브랜드버거 중화역점,455633.7057,206953.0155,패스트푸드
투썸플레이스 중곡대원외고점,451279.3847,207584.8525,커피숍
카페어울림,447277.9388,197357.3761,커피숍
투썸플레이스 새절역점,454378.4476,192415.8137,커피숍
르 카페 루이비통( Le Cafe LOUIS VUITTON),450960.763,198263.9084,커피숍
스타벅스 현대신촌점,450433.691,194265.0676,커피숍
카페설기,447498.8023,210085.6136,커피숍
주식회사 주디마리망원점 (JUDYMARY),450824.2696,192503.7286,커피숍
카페우디,451197.976,197144.0154,커피숍
김문경의 명인돈까스,442550.4885,192392.9158,커피숍
라이트 업 커피,442690.506,200646.62,커피숍
엠마음 문정역점,                    ,                    ,커피숍
양지다방,453280.4126,193127.2213,커피숍
일로커피,451142.1077,195954.6215,커피숍
다몽헌,449657.1615,198158.0935,커피숍
파스쿠찌 연세심혈관병원점,451381.5855,194584.9592,커피숍
사조푸디스트(주)서울시중구청카페점,451272.8063,199732.2487,커피숍
애착 공방 카페,447376.3652,211643.1566,커피숍
오름(옥루몽) 구의이스트폴 직영점,                    ,                    ,커피숍
브리오포레 베이커리카페 중계점,460980.0559,207391.9396,커피숍
사조푸디스트 Pick&Go,452901.7867,198817.289,커피숍
사조푸디스트 고메이플레이스 폴바셋(NH농협타워점),                    ,                    ,커피숍
베레베레,448959.7355,206189.5692,커피숍
하우스 오브 바이닐 연희,451614.9989,193629.673,커피숍
창경빈 커피,453302.5373,193009.2547,커피숍
스타벅스 명지대점,453106.0026,193139.5239,커피숍
에트헴(etthem),450148.8093,191388.1328,커피숍
라텔커피,443008.3084,193671.8725,커피숍
까치산커피,447752.4002,186574.6842,커피숍
그로퍼(groper),448634.9014,207701.7449,커피숍
지라프 커피 로스터스 신림봉천점,442505.9439,194392.1312,커피숍
다다미 크레페(tatami crepe),449623.1656,196686.5757,커피숍
(주)프럼,449143.2421,204398.3594,커피숍
예쁜소나무,445390.1429,210976.3057,커피숍
롯지,452938.6862,194093.3654,커피숍
포니베이커리,449216.8089,210921.3292,커피숍
차미리연세대점,450625.4558,194375.8656,커피숍
다온 카페,454361.6231,195267.4816,커피숍
2001아울렛중계점 발도스커피,459884.1972,205931.0533,커피숍
책방 발견,444581.4813,209039.4127,커피숍
사람인 카페,450591.9118,194371.7412,커피숍
베리타스 케이터링,449422.2334,196163.9981,커피숍
우지커피 응암역점,455222.3148,192453.7751,커피숍
킥캣,450678.3457,194011.2934,커피숍
룩백커피,451776.0001,193670.8774,커피숍
포베오(Foveo),448937.8114,212624.8914,커피숍
칸네(KANNE),455516.8648,207667.6398,커피숍
메가엠지씨커피 아현역점,450665.925,196030.3613,커피숍
하삼동커피 구로항동점,441715.3067,184266.2013,커피숍
커피빌리지(COFFEE VILLAGE) 남성역점,442303.757,197629.4775,커피숍
셀렉토커피장안동점,451335.47,205702.9328,커피숍
카페 플래너(Caffe Planner),454162.5857,204948.1589,커피숍
카페 프랑,443152.1035,198258.3867,커피숍
선혜원,451607.4073,196866.9109,커피숍
엠엠티에이치123,450939.2211,185127.2854,커피숍
이공커피 약수점,450147.3769,200725.2113,커피숍
매트블랙커피 메타몽놀이터 카페,448764.4238,204780.5588,커피숍
카페 송버드,461468.7931,207027.1522,커피숍
커피라이프,450974.5991,193495.7578,커피숍
스타벅스 연희동점,451465.955,193706.4264,커피숍
쏘캘! (SoCal !),443950.3238,199711.4027,커피숍
올드페리도넛 잠원점,445728.2439,200579.4342,떡카페
텐퍼센트커피길음역점,455713.2446,201973.8868,커피숍
영동여교,444928.0732,201968.209,커피숍
텐퍼센트커피 홍대 패션거리점,450269.8303,193157.9737,커피숍
메가엠지씨커피 우림시장점,454815.1921,208796.8301,커피숍
시니어카페(동방점),450974.5991,193495.7578,커피숍
템포라,451648.1362,193546.7853,커피숍
리틀 문 카페(Little Moon CAFE),450538.1411,193991.061,커피숍
몽샤(Mon Chat),452531.883,193054.4237,커피숍
에셀나무 샌디&커피,452953.4886,194257.2294,커피숍
하늘바람,453997.1517,194365.5259,커피숍
굿모닝 거트 클럽(GMGC/Good Morning Gut Club),452415.0403,193336.0508,커피숍
커피가게,453648.3671,195012.1507,커피숍
모노레일,443059.0441,191972.8844,커피숍
하늘정원,454063.4484,194819.4492,커피숍
VIA COLLECTIVE,450709.8404,195155.2648,커피숍
노브랜드버거 홍제무악점,453544.8431,195398.4793,패스트푸드
사이사이 연희,451951.1944,193866.9759,커피숍
투썸플레이스 홍제역점,454077.9405,194941.6592,커피숍
커피타라 Coffee Tara,450147.4555,187633.3749,커피숍
녹원,454495.5672,204590.9348,커피숍
쥬시 홍은동점,455199.5228,195332.4391,커피숍
스타벅스 신촌대로점,450443.3572,194565.6693,커피숍
베이커리힐스 연세세브란스점,451381.5855,194584.9592,커피숍
모킹 버드,454065.8585,205366.9413,커피숍
스타벅스 연세암병원점,451381.5855,194584.9592,커피숍
묘몽(Myomong),451899.8231,194027.017,커피숍
설묘화,451944.324,200028.6937,떡카페
셰이커(shaker),445397.1161,210962.6315,커피숍
카페인중독방학점,462342.7676,203550.3354,커피숍
타임투커피 이수점,443083.5846,198217.9766,커피숍
컴포즈커피 홍은벽산아파트점,454786.0194,195057.0338,커피숍
쓰리어클락 연희,452057.3819,193996.2478,커피숍
명진금속,447200.7085,211387.2614,커피숍
우지커피 은평서북병원점,455857.1269,191834.5974,커피숍
우지커피 합정역점,449625.5669,192399.6212,커피숍
소림커피 로그원점,450079.529,192598.0234,커피숍
카페 오늘,442532.3199,190527.7636,커피숍
끌리앙(Client),454619.854,205516.1338,커피숍
포모아 Pomoa,444908.6338,190975.165,커피숍
쉬즈베이글영등포점,446428.7292,191392.0034,커피숍
(주)한울에프앤에스 대법원북카페,443343.4974,200403.9138,커피숍
헤르비폴즈,442050.8315,198651.5875,커피숍
더 대단한커피&탕후루 신길점,444660.9966,192143.3199,커피숍
젤라리소(Gelariso)여의도수정점,446705.2079,193847.0886,커피숍
활짝핀,443915.1602,191359.7386,커피숍
세레모니,452194.0185,193780.0345,커피숍
(주)커피빈코리아 타임스퀘어B1점,446098.5559,191385.0574,커피숍
카페천년,453179.8012,203306.7469,커피숍
삼미공간,447306.5797,191635.8187,커피숍
이디야,446630.6439,191465.1321,커피숍
"피겨,그라운드",453198.8698,204469.1612,커피숍
더에이치커피(THE H COFFEE),444995.5787,186219.2793,커피숍
드림스페이스(Dream Space),446098.5559,191385.0574,커피숍
(주)로즈버드,453601.6319,204433.6272,커피숍
성진다방,446417.5351,191307.5999,커피숍
주식회사 그로어스,452223.0005,194042.7506,커피숍
카페파스텔,446192.8843,189959.044,커피숍
닥터쥬스(DR.JUICE),446474.9566,193209.2835,커피숍
리히트&서울두부,451042.1444,193548.1919,커피숍
씨유북가좌제일점,453650.6543,192325.5888,커피숍
디저트39,448306.7361,190633.8459,커피숍
블랑카,446821.9384,191960.3287,커피숍
반지하1호,453319.8437,194442.6991,커피숍
모소리,442646.0352,199572.6885,커피숍
닥터스커피(강남),444148.3325,202256.6188,커피숍
메가엠지씨커피 교대법원점,443702.103,201204.439,커피숍
반가의디저트,447839.8692,191506.8004,커피숍
리브어트레이스(leave a trace),445072.8912,190891.7887,커피숍
라비(Lavie),446496.183,190766.2387,커피숍
큐데이블(qu dable),453067.4389,206189.2687,커피숍
이디야커피(문래에이스점),446314.6819,189849.4103,커피숍
올리버브라운(여의도점),446858.335,193452.7723,커피숍
카페보니또영등포1호점,444796.3721,193034.346,커피숍
할리스,451534.7571,196866.8911,커피숍
써니디자인까페,455216.1494,195439.1035,커피숍
엔제리너스,447054.9883,192747.4193,커피숍
웨이크 컵(Wake Cup),451488.7402,193943.0067,커피숍
우지커피 창동아레나점,461241.9194,204380.8427,커피숍
코너카페,453238.5448,206325.7976,커피숍
공차 문래점(Gong cha),446496.8653,190199.2294,커피숍
비하우스(Bee house),454336.8081,204303.9853,커피숍
타래퀸 외대점,455238.1079,205280.0767,커피숍
소윤이네,452451.6903,204180.1863,커피숍
정글커피로스터스(JUNGLE COFFEE ROASTERS),446413.9177,193658.474,커피숍
커피스튜디오팍종이,445987.5819,190077.3957,커피숍
홍제동수제파이&커피,455532.5527,195290.9601,커피숍
리버브루,447090.1479,193809.0125,커피숍
공칠칠스페이스(077 SPACE),454076.3923,205165.8888,커피숍
공차여의도전경련점,446664.7874,192880.9461,커피숍
서울두부(seoul tofu),451042.1444,193548.1919,커피숍
와드커피 이대점,450775.3672,194954.764,커피숍
매머드익스프레스 독립문영천시장점,451875.2801,196672.4407,커피숍
컴포즈커피여의도KBS점,447054.9883,192747.4193,커피숍
카페 유어데이(Your day),446557.3274,190965.1986,커피숍
라포레(Lafore^t),443538.4152,200654.8357,커피숍
카페꿈틀동대문도서관점,452350.8345,202088.5223,커피숍
커피베이COFFEE BAY(도림사거리점),444941.1153,191134.5958,커피숍
(주)커피빈코리아 IFC MALL 2호점,446973.9146,193326.931,커피숍
KFC 신촌매장,450415.7009,194204.7804,일반조리판매
의식주색,451760.8639,193655.7216,커피숍
썬플라워 베이크샵(Sunflour bakeshop),442768.0469,203055.9133,커피숍
메가엠지씨커피 영등포이앤씨타워점,447158.9463,190364.652,커피숍
면곡당,452270.169,206471.1289,커피숍
본관3식당카페,447649.4768,192450.9355,커피숍
뉴욕커피숍,445525.1849,192431.2652,커피숍
마타타(matata),454552.7797,204599.373,커피숍
카페베네,446449.9176,190217.7051,커피숍
커피휠(coffee wheel),451436.0987,196879.0539,커피숍
나이로비(양평점),446878.4413,189818.2189,커피숍
디초콜릿커피 여의도IFC몰점,446973.9146,193326.931,커피숍
티박스,447523.1165,192785.998,커피숍
슈퍼리치,446665.3052,190376.6939,커피숍
엑스퍼트100(Expert 100),451561.4398,193502.7204,커피숍
오투,450777.6791,196533.3572,커피숍
매머드익스프레스 영등포리마크빌점,447095.4574,191556.4954,커피숍
카페라떼르,454323.167,204906.8888,커피숍
커피온리(내방역점),442965.4799,199329.041,커피숍
할리스커피(HOLLYS COFFEE) 센트럴시티점,444683.2205,200250.4478,커피숍
커피밥(Bob),445606.1195,191629.9159,커피숍
미나스키친(mina's kitchen),446355.0215,194504.6563,커피숍
위펀 지에스강서점,446513.3946,190119.735,커피숍
마이그릭(my greek),447090.1479,193809.0125,커피숍
커피하우스,452833.4135,204915.7511,커피숍
더디퍼커피(The dipper coffee),446148.7882,193948.4674,커피숍
본우리집밥한국우편사업진흥원카페일마지오점,446842.1101,191517.788,커피숍
